db-1,lcc-kk-1,1.000000
bi-hot-2,kg-kg-2,1.000000
bo-youre-not-good-enough,dh-fucking-your-girl,0.000000
kg-kg-1,st-1,0.000000
bo-always-let-you-down,ik-2,1.000000
cc-knights,db-bm-1,1.000000
ik-2,ss-fantasy,0.000000
cn-1,db-1,1.000000
kg-kg-3,rh-2,0.000000
bo-always-let-you-down,st-1,0.000000
ik-2,sjb-cdl-1,0.000000
dh-fucking-your-girl,rh-1,0.000000
dh-neon-kitchen,ik-2,1.000000
kg-kg-2,ss-fantasy,1.000000
cc-knights,kg-kg-2,0.000000
rh-3,ss-fantasy,1.000000
cc-knights,st-1,0.000000
