tcn-tcn-1,ik-4,0.759827
tcn-tcn-1,bi-hot-3,0.705302
tcn-tcn-1,sjb-cdl-1,0.707689
tcn-tcn-1,cn-1,0.595296
tcn-tcn-1,kg-kg-1,0.914923
tcn-tcn-1,bo-benzo,0.800125
tcn-tcn-1,dh-fucking-your-girl,0.580767
tcn-tcn-1,dh-neon-kitchen,0.500897
tcn-tcn-1,cc-vanished,0.634308
tcn-tcn-1,ia-asleep-among-endives,0.681209
tcn-tcn-1,ss-fantasy,0.486047
tcn-tcn-1,bo-minetta-creek,0.562950
tcn-tcn-1,cc-knights,0.522889
tcn-tcn-1,ia-iam-pod-0,0.383919
tcn-tcn-1,bo-orlando,0.595375
tcn-tcn-1,bo-youre-not-good-enough,0.780373
tcn-tcn-1,ss-genocide,0.489721
tcn-tcn-1,bo-always-let-you-down,0.796193
tcn-tcn-1,ia-dawn-in-the-adan,0.932577
db-1,ik-5,0.703830
db-1,kg-kg-2,0.437060
db-1,rh-2,0.713015
db-1,st-3,0.365464
db-1,bi-hot-2,0.575150
db-1,ik-3,0.523682
db-1,ik-1,0.443515
db-1,bi-hot-1,0.529553
db-1,kg-kg-3,0.656205
db-1,rh-3,0.840543
db-1,db-bm2-1,0.746762
db-1,lcc-kk-2,0.764750
db-1,dbt-rinsed-1,0.642167
db-1,db-pii-1,0.682596
db-1,sjb-cdl-2,0.638128
db-1,db-rch-1,0.881013
db-1,ik-4,0.812281
db-1,bi-hot-3,0.885459
db-1,sjb-cdl-1,0.881725
db-1,cn-1,0.882888
db-1,kg-kg-1,0.609690
db-1,bo-benzo,0.556485
db-1,dh-fucking-your-girl,0.440713
db-1,dh-neon-kitchen,0.690023
db-1,cc-vanished,0.470874
db-1,ia-asleep-among-endives,0.496237
db-1,ss-fantasy,0.383936
db-1,bo-minetta-creek,0.430377
db-1,cc-knights,0.406563
db-1,ia-iam-pod-0,0.317269
db-1,bo-orlando,0.449074
db-1,bo-youre-not-good-enough,0.790044
db-1,ss-genocide,0.386225
db-1,bo-always-let-you-down,0.554580
db-1,ia-dawn-in-the-adan,0.678015
ik-5,kg-kg-2,0.369165
ik-5,rh-2,0.548458
ik-5,st-3,0.316752
ik-5,bi-hot-2,0.463075
ik-5,ik-3,0.429120
ik-5,ik-1,0.373760
ik-5,bi-hot-1,0.433054
ik-5,kg-kg-3,0.514215
ik-5,rh-3,0.620923
ik-5,db-bm2-1,0.568210
ik-5,lcc-kk-2,0.578565
ik-5,dbt-rinsed-1,0.505555
ik-5,db-pii-1,0.530281
ik-5,sjb-cdl-2,0.503048
ik-5,db-rch-1,0.642733
ik-5,ik-4,0.605364
ik-5,bi-hot-3,0.645096
ik-5,sjb-cdl-1,0.643112
ik-5,cn-1,0.776306
ik-5,kg-kg-1,0.485207
ik-5,bo-benzo,0.450899
ik-5,dh-fucking-your-girl,0.371768
ik-5,dh-neon-kitchen,0.972358
